date,Adj Close,Close,High,Low,Open,Volume,SMA_5,SMA_10,EMA_5,EMA_10,RSI_14,MACD,MACD_signal,Return
,F,F,F,F,F,F,,,,,,,,
2024-11-25,10.736302375793457,11.399999618530273,11.520000457763672,11.279999732971191,11.300000190734863,63469300,11.031999969482422,11.065000057220459,11.13307603266997,11.059866441464292,65.0375912892898,0.08461749905318605,0.05816761264128529,0.019677934467733804
2024-11-26,10.453768730163574,11.100000381469727,11.229999542236328,11.039999961853027,11.15999984741211,47458800,11.042000007629394,11.065000057220459,11.122050815603224,11.067163521465279,48.101281103591255,0.08309106730097326,0.06315230357322288,-0.0263157234297543
2024-11-27,10.453768730163574,11.100000381469727,11.260000228881836,11.0600004196167,11.130000114440918,28474200,11.116000175476074,11.065000057220459,11.11470067089206,11.073133859647903,53.271038449591806,0.08094823823811836,0.06671149050620198,0.0
2024-11-29,10.48202133178711,11.130000114440918,11.270000457763672,11.119999885559082,11.15999984741211,28935200,11.182000160217285,11.071000099182129,11.119800485408346,11.083473178701178,53.70370370370371,0.08074003760551562,0.06951719992606471,0.0027026785531711894
2024-12-02,10.340753555297852,10.979999542236328,11.25,10.960000038146973,11.220000267028809,50034400,11.142000007629395,11.068000030517577,11.073200171017675,11.064659790253025,43.90243675508704,0.06769094545133747,0.06915194903111926,-0.013477140221226702
2024-12-03,10.190069198608398,10.819999694824219,11.010000228881836,10.819999694824219,10.989999771118164,43904300,11.026000022888184,11.028999996185302,10.988800012286523,11.020176136538694,43.26921401644538,0.043932370375145524,0.06410803329992452,-0.014571935708798889
2024-12-04,10.114727020263672,10.739999771118164,10.869999885559082,10.59000015258789,10.850000381469727,66780700,10.953999900817871,10.997999954223634,10.905866598563737,10.969234979189505,41.66665194946938,0.018435688063970446,0.05497356425273371,-0.007393708499300877
2024-12-05,9.832191467285156,10.4399995803833,10.6899995803833,10.390000343322754,10.640000343322754,68162000,10.821999740600585,10.96899995803833,10.750577592503593,10.87301036122474,37.0370312228345,-0.025682077544024295,0.03884243589338211,-0.027932979248437184
2024-12-06,9.898118019104004,10.510000228881836,10.600000381469727,10.420000076293945,10.510000228881836,56227000,10.69799976348877,10.939999961853028,10.670385137963008,10.807008518980576,39.75410060323796,-0.05437050795446119,0.020199847123813452,0.006705043229126684
2024-12-09,9.982878684997559,10.600000381469727,10.800000190734863,10.529999732971191,10.5600004196167,53230100,10.621999931335449,10.881999969482422,10.646923552465248,10.769370675796784,36.909883541265636,-0.06904809216697139,0.0023502592656564833,0.00856328740512935
2024-12-10,9.945206642150879,10.5600004196167,10.739999771118164,10.550000190734863,10.720000267028809,45084300,10.570000076293946,10.798000049591064,10.617949174849066,10.731303356491313,38.91403730288942,-0.08295163126001093,-0.014710118839477,-0.003773581171086837
2024-12-11,9.803938865661621,10.40999984741211,10.609999656677246,10.279999732971191,10.609999656677246,60487100,10.504000091552735,10.728999996185303,10.54863273237008,10.67288453665873,42.15687374479687,-0.10486525732062191,-0.032741146535705985,-0.01420459907614613
2024-12-12,9.785103797912598,10.390000343322754,10.510000228881836,10.350000381469727,10.380000114440918,38432600,10.494000244140626,10.657999992370605,10.495755269354305,10.62145104696128,39.698495111340286,-0.12243440903540126,-0.05067979903564504,-0.0019211819771858263
2024-12-13,9.785103797912598,10.390000343322754,10.4399995803833,10.319999694824219,10.399999618530273,40560700,10.470000267028809,10.58400001525879,10.460503627343789,10.579369100845184,25.46583446224308,-0.1348041500195123,-0.06750466923241849,0.0
2024-12-16,9.408390998840332,9.989999771118164,10.119999885559082,9.880000114440918,10.069999694824219,96264400,10.348000144958496,10.485000038146973,10.303669008601915,10.472211040894818,10.614549546285673,-0.17486819045336155,-0.08897737347660711,-0.0384986101046334
2024-12-17,9.389554977416992,9.970000267028809,10.039999961853027,9.880000114440918,9.960000038146973,76208600,10.230000114440918,10.400000095367432,10.192446094744213,10.380899991100996,12.582806970785384,-0.20585999806588795,-0.11235389839446329,-0.0020019524071637207
2024-12-18,9.125856399536133,9.6899995803833,10.09000015258789,9.65999984741211,9.9399995803833,84199500,10.086000061035156,10.295000076293945,10.024963923290576,10.25528173460687,10.614543891083045,-0.25013158304382443,-0.13990943532433553,-0.028084320877250213
2024-12-19,9.172945022583008,9.739999771118164,9.949999809265137,9.699999809265137,9.789999961853027,81659000,9.955999946594238,10.225000095367431,9.92997587256644,10.16159410488165,11.602249825467297,-0.2779781761953348,-0.1675231834985354,0.005159978627458983
2024-12-20,9.30479621887207,9.880000114440918,9.960000038146973,9.680000305175781,9.699999809265137,87705500,9.853999900817872,10.16200008392334,9.913317286524599,10.110395197528788,19.444495954571238,-0.28545934656242267,-0.19111041611131285,0.014373752218957314
