date,Adj Close,Close,High,Low,Open,Volume,SMA_5,SMA_10,EMA_5,EMA_10,RSI_14,MACD,MACD_signal,Return
,NVDA,NVDA,NVDA,NVDA,NVDA,NVDA,,,,,,,,
2025-02-11,132.77857971191406,132.8000030517578,134.47999572753906,131.02000427246094,132.5800018310547,178902400,129.94400024414062,125.34500045776367,130.07386328296465,128.88739397275427,40.01120002871035,-2.2621990063455826,-3.012646483096154,-0.005764799208192617
2025-02-12,131.11883544921875,131.13999938964844,132.24000549316406,129.0800018310547,130.02000427246094,160278600,131.20599975585938,126.0890007019043,130.4292419851926,129.29695859400775,38.97724529402339,-1.9268992739561384,-2.795497041268151,-0.012500027288872895
2025-02-13,135.26815795898438,135.2899932861328,136.5,131.1699981689453,131.55999755859375,197430000,132.5279998779297,127.15299987792969,132.04949241883935,130.3866012653032,44.94413040924864,-1.3111874431741342,-2.498635121649347,0.031645523225554806
2025-02-14,138.8275909423828,138.85000610351562,139.25,135.5,136.47999572753906,195479600,134.3300018310547,129.03100051879883,134.31633031373144,131.9254021449782,69.70105448899426,-0.5298602006542978,-2.1048801374503374,0.026313940380302325
2025-02-18,139.37750244140625,139.39999389648438,143.44000244140625,137.92999267578125,141.27000427246094,219176600,135.49599914550782,131.30499954223632,136.01088484131577,133.28441882707023,62.443203622127896,0.1322027358091873,-1.6574635627984327,0.003961021021192668
2025-02-19,139.20751953125,139.22999572753906,141.36000061035156,137.22000122070312,139.50999450683594,167536000,136.78199768066406,133.36299896240234,137.0839218033902,134.36543280897365,71.15226905342737,0.635845322287139,-1.1988017857813185,-0.0012194991132606914
2025-02-20,140.08738708496094,140.11000061035156,140.66000366210938,136.7899932861328,140.02999877929688,143903600,138.57599792480468,134.89099884033203,138.092614739044,135.40989968195143,71.09715628116228,1.0933908114923838,-0.740363266326578,0.006320512172783399
2025-02-21,134.40829467773438,134.42999267578125,141.4600067138672,134.02999877929688,140.0399932861328,228217600,138.40399780273438,135.46599884033202,136.8717407179564,135.23173477173867,69.02489134585586,0.9863002819126052,-0.3950305566787413,-0.04053963250179782
2025-02-24,130.25897216796875,130.27999877929688,138.58999633789062,130.0800018310547,136.55999755859375,251381100,136.68999633789062,135.50999908447267,134.6744934050699,134.33141913674925,67.69749380012738,0.5601039119306961,-0.20400366295685385,-0.030871041602251292
2025-02-25,126.60956573486328,126.62999725341797,130.1999969482422,124.44000244140625,129.97999572753906,271428700,134.13599700927733,134.81599807739258,131.99299468785262,132.9311606125072,59.9402003181004,-0.07136178640934077,-0.17747528764735124,-0.028016591649361766
2025-02-26,131.25881958007812,131.27999877929688,133.72999572753906,128.49000549316406,129.99000549316406,322553800,132.5459976196289,134.66399765014648,131.75532938500072,132.6309493701053,58.352750967654224,-0.1943463367605318,-0.18084949746998735,0.03672116897051736
2025-02-27,120.130615234375,120.1500015258789,135.00999450683594,120.01000213623047,135.0,443175800,128.5539978027344,133.56499786376952,127.88688676529345,130.3616861257005,40.70605032804386,-1.1763500093965433,-0.3799495998552986,-0.08478060143898469
2025-02-28,124.89983367919922,124.91999816894531,125.08999633789062,116.4000015258789,118.0199966430664,389091100,126.6519989013672,132.5279983520508,126.89792389984409,129.37228831538135,45.03030641180284,-1.5518078553550936,-0.6143212509552576,0.039700346088127114
2025-03-03,114.04158782958984,114.05999755859375,123.69999694824219,112.27999877929688,123.51000213623047,411381400,123.40799865722656,130.0489974975586,122.61861511942732,126.58823545051087,32.774140841062874,-2.694610400389365,-1.0303790808420792,-0.08693564496906403
2025-03-04,115.97127532958984,115.98999786376953,119.30999755859375,110.11000061035156,110.6500015258789,398163300,121.27999877929688,127.7079978942871,120.40907603420806,124.66128316201244,35.45595698072425,-3.405300570582966,-1.5053633787902567,0.01692092185241645
2025-03-05,117.28106689453125,117.30000305175781,118.27999877929688,114.51000213623047,117.58000183105469,284337900,118.48399963378907,125.51499862670899,119.37271837339131,123.32286859651158,37.952649939379256,-3.8188004260166792,-1.9680507882355414,0.01129412201151081
2025-03-06,110.55215454101562,110.56999969482422,115.3499984741211,110.22000122070312,113.52999877929688,321181900,116.56799926757813,122.56099853515624,116.43847881386895,121.00416515984115,29.40687380091606,-4.6361148207014224,-2.5016635947287176,-0.05737428117511667
2025-03-07,112.67181396484375,112.69000244140625,113.4800033569336,107.55999755859375,111.25,341755500,114.12200012207032,120.38699951171876,115.18898668971474,119.4924992110348,27.671557831668324,-5.0545106108757665,-3.0122329979581273,0.019173399226130927
2025-03-10,106.96273040771484,106.9800033569336,111.8499984741211,105.45999908447266,109.9000015258789,366487400,112.70600128173828,118.05699996948242,112.45265891212102,117.21749996483457,24.568572430935987,-5.780210822327845,-3.5658285628320714,-0.05066997036797116
2025-03-11,108.74244689941406,108.76000213623047,112.23999786376953,104.7699966430664,106.98999786376953,354865700,111.26000213623047,116.27000045776367,111.22177332015751,115.67977308690655,26.687079427525845,-6.140913811044925,-4.080845612474643,0.01663861210919948
2025-03-12,115.73196411132812,115.73999786376953,116.76000213623047,112.87999725341797,114.12000274658203,323857500,110.94800109863282,114.71600036621093,112.72784816802819,115.69072304633617,32.94611533572271,-5.796725167973477,-4.42402152357441,0.06417796607613213
2025-03-13,115.57197570800781,115.58000183105469,117.76000213623047,113.79000091552734,117.02999877929688,299033100,111.9500015258789,114.25900039672851,113.6785660557037,115.67059191628499,35.70454046808129,-5.473765371390783,-4.633970293137685,-0.0013823745953681632
2025-03-14,121.66155242919922,121.66999816894531,121.87999725341797,118.1500015258789,118.61000061035156,277593500,113.74600067138672,113.93400039672852,116.34237676011759,116.76139305313231,43.65699040092375,-4.672543425502639,-4.641684919610676,0.052690744431657555
2025-03-17,119.52169799804688,119.52999877929688,122.88999938964844,118.02999877929688,122.73999786376953,255501500,116.25599975585938,114.48100051879882,117.40491743317736,117.26477591243496,44.65039238614858,-4.162269277607777,-4.5458017912100965,-0.01758855446580132
2025-03-18,115.42198181152344,115.43000030517578,119.0199966430664,114.54000091552734,118.0,299686900,117.58999938964844,114.42500076293945,116.7466117238435,116.93118034747874,37.95775649626061,-4.042113977020534,-4.445064228372185,-0.03430099988281132
2025-03-19,117.51183319091797,117.5199966430664,120.44999694824219,115.68000030517578,117.2699966430664,273426200,117.94599914550781,114.4470001220703,117.00440669691781,117.03823785576739,47.68363097429953,-3.735187877218493,-4.303088958141446,0.018106179783115905
2025-03-20,118.52176666259766,118.52999877929688,120.19999694824219,116.47000122070312,116.55000305175781,248829700,118.53599853515625,115.24300003051758,117.51293739104418,117.30946711459092,43.97283526522116,-3.3715824961105483,-4.116787665735266,0.008594300247455555
2025-03-21,117.69182586669922,117.69999694824219,117.98999786376953,115.41999816894531,116.94000244140625,266498500,117.74199829101562,115.74399948120117,117.57529057677687,117.38047253889115,54.234527398191595,-3.11449486500058,-3.9163291055883294,-0.0070024621581255
2025-03-24,121.40157318115234,121.41000366210938,122.22000122070312,119.33999633789062,119.87999725341797,228452500,118.11799926757813,117.18699951171875,118.85352827188771,118.11311456129445,56.05451914618284,-2.581625161286837,-3.6493883167280314,0.03152087349244903
2025-03-25,120.68162536621094,120.69000244140625,121.29000091552734,118.91999816894531,120.55000305175781,167447200,119.16999969482421,118.37999954223633,119.4656863283939,118.58163963040568,53.837445698641496,-2.1921504177348794,-3.357940736929401,-0.005930328630142645
2025-03-26,113.75210571289062,113.76000213623047,118.83999633789062,112.70999908447266,118.7300033569336,293463300,118.41800079345703,118.18199996948242,117.56379159767278,117.70497826782837,53.59477438861667,-2.4148451539092264,-3.1693216203253662,-0.057419837310387245
2025-03-27,111.4222640991211,111.43000030517578,114.44999694824219,110.66000366210938,111.3499984741211,236902100,116.99800109863281,117.76699981689453,115.51919450017378,116.5640731837097,48.58680764904233,-2.747670575851785,-3.0849914114306505,-0.020481731604263254
2025-03-28,109.66238403320312,109.66999816894531,112.87000274658203,109.06999969482422,111.48999786376953,229872500,115.39200134277344,116.56699981689454,113.56946238976431,115.31060499920707,53.310355640973405,-3.1175177796844196,-3.0914966850814047,-0.015794688426907566
2025-03-31,108.37247467041016,108.37999725341797,110.95999908447266,103.6500015258789,105.12999725341797,299212700,112.78600006103515,115.45199966430664,111.83964067764887,114.05049449997269,49.52665061211922,-3.4746628952684517,-3.1681299271188146,-0.011762568952906505
2025-04-01,110.14234924316406,110.1500015258789,110.19999694824219,106.47000122070312,108.5199966430664,222614000,110.6779998779297,114.92399978637695,111.2764276270589,113.34131395922836,41.99828933855152,-3.573683224543757,-3.249240586603803,0.016331466297440977
2025-04-02,110.4123306274414,110.41999816894531,111.9800033569336,106.79000091552734,107.29000091552734,220601200,110.00999908447265,114.21399993896485,110.99095114102104,112.81016563372233,42.636982871316704,-3.5889993261012165,-3.317192334503286,0.002451172395153911
2025-04-03,101.79293060302734,101.80000305175781,105.62999725341797,101.5999984741211,103.51000213623047,338769400,108.08399963378906,112.54100036621094,107.92730177793331,110.80831789154696,23.55604039983949,-4.247733781671457,-3.50330062393692,-0.07806552490608354
2025-04-04,94.30345153808594,94.30999755859375,100.12999725341797,92.11000061035156,98.91000366210938,532273800,105.01199951171876,110.20200042724609,103.38820037148679,107.80862328555547,20.619765458407016,-5.312922368462694,-3.865224972842075,-0.07357569026158028
2025-04-07,97.63321685791016,97.63999938964844,101.75,86.62000274658203,87.45999908447266,611041300,102.86399993896484,107.825,101.47213337754067,105.95978257720873,28.8968044705519,-5.8212845354832154,-4.256436885370303,0.03530910738265902
2025-04-08,96.29331970214844,96.30000305175781,105.8499984741211,94.45999908447266,103.80999755859375,476243400,100.09400024414063,105.38600006103516,99.74808993561305,104.20345902712674,24.371998806571526,-6.26012885243378,-4.657175278782999,-0.013723846233787307
2025-04-09,114.32205963134766,114.33000183105469,115.0999984741211,97.52999877929688,98.88999938964844,612918300,100.8760009765625,105.44300003051758,104.6087272340936,106.04464862784091,46.40534407490544,-5.0943217468251305,-4.744604572391426,0.18722739572091607
2025-04-10,107.56253051757812,107.56999969482422,110.86000061035156,99.1500015258789,109.37000274658203,437812400,102.03000030517578,105.05699996948242,105.59581805433716,106.32198518547423,42.12898594282876,-4.662144592365792,-4.728112576386299,-0.05912710599112658
2025-04-11,110.92229461669922,110.93000030517578,111.55000305175781,107.4800033569336,108.5,313417300,105.35400085449218,105.18300018310546,107.37387880461671,107.15980611632907,41.81249835342189,-4.002380168047765,-4.582966094718592,0.031235480337304722
2025-04-14,110.70230865478516,110.70999908447266,114.29000091552734,109.06999969482422,114.11000061035156,264705000,107.96800079345704,105.41600036621094,108.48591889790202,107.80529574690063,42.14173058436469,-3.457409503717386,-4.3578547765183515,-0.0019832436680599086
2025-04-15,112.19220733642578,112.19999694824219,113.62000274658203,110.5,110.97000122070312,228966900,111.1479995727539,105.62099990844726,109.72394491468208,108.60433232896273,48.65655782932049,-2.872177278955931,-4.060719277005868,0.013458566309197062
2025-04-16,104.48274230957031,104.48999786376953,106.79000091552734,100.44999694824219,104.55000305175781,397016900,109.17999877929688,105.02799987792969,107.97929589771124,107.85627151710942,44.53026310346055,-2.995973300152542,-3.847770081635203,-0.06871657124936714
2025-04-17,101.48294830322266,101.48999786376953,104.47000122070312,100.05000305175781,104.44999694824219,292517500,107.96399841308593,104.99699935913085,105.816196553064,106.69876721650216,43.67656132762788,-3.298138578296303,-3.7378437809674234,-0.02871088201103511
2025-04-21,96.90327453613281,96.91000366210938,99.44000244140625,95.04000091552734,98.7699966430664,288501100,105.15999908447266,105.25699996948242,102.84746558941247,104.91899202479439,41.562457942635966,-3.8626477943157767,-3.7628045836370942,-0.0451275425959502
2025-04-22,98.88313293457031,98.88999938964844,99.80999755859375,97.27999877929688,98.77999877929688,241004800,102.7959991455078,105.38199996948242,101.52831018949114,103.82281154567694,41.7424430875354,-4.102959939207494,-3.8308356547511746,0.020431283177354986
2025-04-23,102.70286560058594,102.70999908447266,104.80000305175781,102.0199966430664,104.5199966430664,247526000,100.8979995727539,106.0229995727539,101.92220648781833,103.62048200727615,44.62567937839091,-3.93975198659588,-3.852618921120116,0.0386287766043214
2025-04-24,106.422607421875,106.43000030517578,106.54000091552734,103.11000061035156,103.4800033569336,220815000,101.28600006103515,105.23299942016601,103.42480442693748,104.13130351598517,53.464011413383425,-3.470232815387135,-3.77614169997352,0.036218491421109444
2025-04-25,111.0022964477539,111.01000213623047,111.91999816894531,105.7300033569336,106.8499984741211,251064700,103.19000091552735,105.57699966430664,105.95320366336848,105.3819759923934,63.063209519175004,-2.697472830733332,-3.5604079261254826,0.0430329965040126
2025-04-28,108.72245025634766,108.7300033569336,110.37000274658203,106.0199966430664,109.69000244140625,207708500,105.55400085449219,105.35699996948242,106.87880356122352,105.9907082404916,58.81979177221757,-2.2431739097008006,-3.296961122840546,-0.02053867881651672
2025-04-29,109.0124282836914,109.0199966430664,110.19999694824219,107.44000244140625,107.66999816894531,170444300,107.58000030517579,105.1879997253418,107.59253458850449,106.54148795005065,60.28793011462977,-1.838545103619694,-3.0052779189963763,0.0026670953479219772
2025-04-30,108.91243743896484,108.91999816894531,108.91999816894531,104.08000183105469,104.47000122070312,235044600,108.8220001220703,104.85999984741211,108.03502244865143,106.97394435348603,43.83685848919507,-1.5085532380601734,-2.7059329828091356,-0.0009172489194665401
2025-05-01,111.60224914550781,111.61000061035156,114.94000244140625,111.30000305175781,113.08000183105469,236121500,109.85800018310547,105.5720001220703,109.22668183588482,107.81686367291611,55.07283085710016,-1.0182340234149194,-2.368393190930292,0.02469704816955476
2025-05-02,114.49205017089844,114.5,115.4000015258789,113.37000274658203,114.18000030517578,190194800,110.55599975585938,106.87300033569336,110.98445455725656,109.03197936874955,54.53621501601204,-0.3919357241805699,-1.973101697580348,0.02589373151011709
2025-05-05,113.81209564208984,113.81999969482422,114.66999816894531,112.66000366210938,112.91000366210938,133163200,111.5739990234375,108.56399993896484,111.92963626977911,109.90252851894493,53.90605625861685,0.048975291891366624,-1.5686862996860051,-0.005938867294111638
2025-05-06,113.53211975097656,113.54000091552734,114.73999786376953,110.81999969482422,111.4800033569336,158525600,112.47799987792969,110.02900009155273,112.46642448502854,110.56388713650537,51.735757189076836,0.3715241877087436,-1.1806442022070553,-0.00246001388198569
2025-05-07,117.05187225341797,117.05999755859375,117.68000030517578,112.27999877929688,113.05000305175781,206758800,114.10599975585937,111.46399993896485,113.99761550955029,111.74499812233961,68.2650489946643,0.9007969956996362,-0.764355962625717,0.031002260125796877
2025-05-08,117.36185455322266,117.37000274658203,118.68000030517578,115.8499984741211,118.25,198428100,115.25800018310547,112.55800018310546,115.12174458856087,112.76772623583823,75.03154462596467,1.3299336893702076,-0.34549803222653214,0.002648258965092687
2025-05-09,116.64189910888672,116.6500015258789,118.2300033569336,115.20999908447266,117.3499984741211,132972200,115.68800048828125,113.12200012207032,115.6311635676669,113.47359447039106,85.4271407700323,1.5935599623680616,0.04231356669238667,-0.00613445687871117
2025-05-12,122.99146270751953,123.0,123.0,120.27999877929688,121.97000122070312,225023300,117.52400054931641,114.54899978637695,118.0874423784446,115.20566820304722,87.40304655043852,2.2884971204886284,0.49155027745163504,0.05443633425681815
2025-05-13,129.9209747314453,129.92999267578125,131.22000122070312,124.47000122070312,124.9800033569336,330430100,120.80199890136718,116.63999938964844,122.03495914422349,117.88281810718067,88.51160482227974,3.359703744201113,1.0651809708015305,0.05634140386814024
2025-05-14,135.33059692382812,135.33999633789062,135.44000244140625,131.67999267578125,133.1999969482422,281180800,124.45799865722657,119.28199920654296,126.46997154211255,121.05685051276429,89.03592079685264,4.592248214523593,1.770594419545943,0.041637835504302334
